source_id,doi,title,availability_status,primary_fulltext_type,primary_local_path,successful_artifact_count,failed_attempt_count,failure_reasons,last_checked_at,fulltext_status,acquisition_status,failure_reason,publisher_url,manual_access_url
LIT_8AA53C7A01CA198D,10.31979/etd.cu69-vvb3,Functionalization of carbon nanotubes,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.31979/etd.cu69-vvb3,
LIT_FCA9AA5E1FDC7DC3,10.1016/j.susmat.2024.e00933,From ashes to porous hierarchical nanocarbon electrode: Upcycling secondary waste materials through self-catalytic chemical vapour deposition,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1016/j.susmat.2024.e00933,
LIT_D28EE4035E606067,10.1021/acssuschemeng.9b00672,N-Doped Fe@CNT for Combined RWGS/FT CO<sub>2</sub> Hydrogenation,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1021/acssuschemeng.9b00672,
LIT_65E41C6461C0C52A,10.1002/cssc.201500739,Towards Carbon‐Neutral CO<sub>2</sub> Conversion to Hydrocarbons,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1002/cssc.201500739,
LIT_2A522AA4008326AF,10.1038/s41598-020-66871-4,High Adsorption of Benzoic Acid on Single Walled Carbon Nanotube Bundles,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1038/s41598-020-66871-4,
LIT_6991D575499D2E44,10.1002/cey2.655,Nature‐inspired 3D hierarchical carbon nanotube matrices enable extraordinary solar steam generation,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1002/cey2.655,
LIT_859CAC2113408E39,10.1021/acscatal.5c03565,Screening Nitrogen-Coordinated Single Atom Catalysts on Armchair Carbon Nanotubes for Enhanced Electrochemical CO<sub>2</sub> Reduction to C<sub>1</sub> Products,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1021/acscatal.5c03565,
LIT_F346B9C988F3BE31,10.26434/chemrxiv-2022-r9r22,Improving Molecular Catalyst Activity using Strain-Inducing Carbon Nanotube Supports,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.26434/chemrxiv-2022-r9r22,
LIT_674FCE0A1B4A33B7,10.1038/ncomms10306,Atomic scale simulation of carbon nanotube nucleation from hydrocarbon precursors,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1038/ncomms10306,
LIT_9508381741FAB4F1,10.1007/s12274-009-9078-8,Milestones in molecular dynamics simulations of single-walled carbon nanotube formation: A brief critical review,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1007/s12274-009-9078-8,
LIT_8718C8976552EF64,10.1109/tnano.2022.3153561,Tunable and Miniaturized Microwave Filters Using Carbon Nanotube-Based Variable Capacitors,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1109/tnano.2022.3153561,
LIT_AE3CE53FA91DC2D9,10.30880/jamea.2023.04.01.007,"Evolution of Carbon Nanotubes, Their Methods, And Application as Reinforcements in Polymer Nanocomposites: A Review",unavailable,,,0,0,,,pending,queued,,https://doi.org/10.30880/jamea.2023.04.01.007,
LIT_63EC4C1DA363B39C,10.15760/etd.240,Robust Circuit &amp; Architecture Design in the Nanoscale Regime,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.15760/etd.240,
LIT_875E4976537E4346,10.13016/m2vh0k,ALD-ENABLED CATHODE-CATALYST ARCHITECTURES FOR LI-O2 BATTERIES,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.13016/m2vh0k,
LIT_FB48BB60BC405B18,10.1155/2013/676815,Carbon Nanotubes: A Review on Structure and Their Interaction with Proteins,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1155/2013/676815,
LIT_65A924331AB4EECC,10.1002/smll.201703425,Iron Phosphate Coated Flexible Carbon Nanotube Fabric as a Multifunctional Cathode for Na‐Ion Batteries,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1002/smll.201703425,
LIT_7531CE73D860C7B2,10.7567/1347-4065/ab1bd0,Preparation of graphene/aligned carbon nanotube array composite films for thermal packaging applications,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.7567/1347-4065/ab1bd0,
LIT_5A9A76CCBE3355A3,10.1016/j.carbon.2018.09.075,High temperature quasistatic and dynamic mechanical behavior of interconnected 3D carbon nanotube structures,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1016/j.carbon.2018.09.075,
LIT_70E302B32295F90F,10.1155/2015/218743,Functionalized Activated Carbon Derived from Biomass for Photocatalysis Applications Perspective,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1155/2015/218743,
LIT_77B2362850D77868,10.1016/j.carbon.2009.07.030,The dependence of the hydrogen sorption capacity of single-walled carbon nanotubes on the concentration of catalyst,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1016/j.carbon.2009.07.030,
LIT_E4E7BEF99964316C,10.1021/acsomega.3c01135,Process Simulation of Diesel into Aromatics and Carbon Nanotubes: A Techno and Economic Analyses,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1021/acsomega.3c01135,
LIT_4FF2CAAD107A362A,10.3390/chemosensors11070365,Functionalized Carbon-Nanotubes-Based Thin-Film Transistor Sensor for Highly Selective Detection of Methane at Room Temperature,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3390/chemosensors11070365,
LIT_73808C2D953FDC8F,10.3390/nano10091764,Developments in the Application of Nanomaterials for Water Treatment and Their Impact on the Environment,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3390/nano10091764,
LIT_09A4D0A594A7294A,10.5772/18396,Functionalization of Carbon Nanotubes,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.5772/18396,
LIT_14960F9BFFE27BCF,10.1002/eem2.12105,A Highly Ordered Hydrophilic–Hydrophobic Janus Bi‐Functional Layer with Ultralow Pt Loading and Fast Gas/Water Transport for Fuel Cells,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1002/eem2.12105,
LIT_FB0DA39BD5005368,10.3390/nano9060809,Thermal Conductivity of Metal-Coated Tri-Walled Carbon Nanotubes in the Presence of Vacancies-Molecular Dynamics Simulations,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3390/nano9060809,
LIT_42590BDDE5D6E5C1,10.1155/2009/493904,A Review of Carbon Nanotubes‐Based Gas Sensors,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1155/2009/493904,
LIT_A312DB44A6E0204B,10.1155/2013/296517,Carbon Nanotube Composites for Electronic Packaging Applications: A Review,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1155/2013/296517,
LIT_7D28F7F534923A13,10.1186/1556-276x-7-630,Enhanced electrical properties of vertically aligned carbon nanotube-epoxy nanocomposites with high packing density,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1186/1556-276x-7-630,
LIT_97F0604672D9F0C8,10.5772/39450,DNA-Wrapped Carbon Nanotubes: From Synthesis to Applications,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.5772/39450,
LIT_27E866C3C8C4ED36,10.1007/s40097-019-00321-0,"Enhanced adsorptive removal of Indigo carmine dye performance by functionalized carbon nanotubes based adsorbents from aqueous solution: equilibrium, kinetic, and DFT study",unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1007/s40097-019-00321-0,
LIT_82D3AE114AF397B0,10.3390/nano13050944,Hybrid Metal-Organic Frameworks/Carbon Fibers Reinforcements for Additively Manufactured Composites,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3390/nano13050944,
LIT_0B0920BDA57E6EBE,10.3390/su10082840,Sustainable Waste Tire Derived Carbon Material as a Potential Anode for Lithium-Ion Batteries,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3390/su10082840,
LIT_41B52A8AC1FF29D1,10.1002/adma.202405664,Recent Advances on Carbon‐Based Metal‐Free Electrocatalysts for Energy and Chemical Conversions,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1002/adma.202405664,
LIT_5BF4ABA555B6FEAD,10.3390/catal13010115,Oxygenated Hydrocarbons from Catalytic Hydrogenation of Carbon Dioxide,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3390/catal13010115,
LIT_623D858B7345AD16,10.1002/advs.202301045,Recent Advances in Carbon‐Based Electrodes for Energy Storage and Conversion,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1002/advs.202301045,
LIT_E9F6D8EC367A8759,10.4236/jmmce.2005.41004,Carbon Nanotube Based Composites- A Review,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.4236/jmmce.2005.41004,
LIT_4ABB49E61584E638,10.3390/catal5031574,Nitrogen-Doped Carbon Nanotube and Graphene Materials for Oxygen Reduction Reactions,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3390/catal5031574,
LIT_47C97FFD0A467239,10.1155/2009/160698,Carbon Nanotubes as Active Components for Gas Sensors,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1155/2009/160698,
LIT_C0322D07B9B7CBF4,10.3390/nano10020255,An Overview of the Recent Progress in Modifications of Carbon Nanotubes for Hydrogen Adsorption,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3390/nano10020255,
LIT_032AFDE4E8F0E83B,10.15761/fnn.1000127,Oxidation of multi-walled carbon nanotubes in acidic and basic Piranha mixture,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.15761/fnn.1000127,
LIT_98C3309AC70C754A,10.3390/catal14090618,Nanoalchemy: Unveiling the Power of Carbon Nanostructures and Carbon–Metal Nanocomposites in Synthesis and Photocatalytic Activity,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3390/catal14090618,
LIT_EDF384E90E6E8798,10.1039/d0ra09438b,Carbon nanotubes: functionalisation and their application in chemical sensors,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1039/d0ra09438b,
LIT_91419873E90464B9,10.1039/c9nr06952f,Mechanisms of mechanical reinforcement by graphene and carbon nanotubes in polymer nanocomposites,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1039/c9nr06952f,
LIT_C68254511ED5DD14,10.3390/ma11020295,"Carbon-Based Nanomaterials/Allotropes: A Glimpse of Their Synthesis, Properties and Some Applications",unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3390/ma11020295,
LIT_21F09C39E634DEB7,10.1007/s40820-022-00956-9,Recent Progress on Flexible Room-Temperature Gas Sensors Based on Metal Oxide Semiconductor,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1007/s40820-022-00956-9,
LIT_EABA5D9547DF0D97,10.3390/mi12020186,Recent Advances in Ammonia Gas Sensors Based on Carbon Nanomaterials,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3390/mi12020186,
LIT_F1F9885108657005,10.1038/s41598-019-50189-x,Effect of porosity enhancing agents on the electrochemical performance of high-energy ultracapacitor electrodes derived from peanut shell waste,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1038/s41598-019-50189-x,
LIT_26BD3AE4FFB00A82,10.1039/d1na00707f,Recent trends in gas sensing <i>via</i> carbon nanomaterials: outlook and challenges,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1039/d1na00707f,
LIT_3EE796FA9FA1F641,10.3390/c5040072,Functionalization of Carbon Nanomaterials for Biomedical Applications,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3390/c5040072,
LIT_6B17DEA4F68583F5,10.3389/fchem.2020.00534,Metal Organic Framework — Based Mixed Matrix Membranes for Carbon Dioxide Separation: Recent Advances and Future Directions,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3389/fchem.2020.00534,
LIT_3609CE15BD02AED9,10.1038/srep00368,High Electrocatalytic Activity of Vertically Aligned Single-Walled Carbon Nanotubes towards Sulfide Redox Shuttles,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1038/srep00368,
LIT_4374ECBE89BF1E73,10.1155/2015/405036,Adsorption of Phenol from Aqueous Solutions by Carbon Nanomaterials of One and Two Dimensions: Kinetic and Equilibrium Studies,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1155/2015/405036,
LIT_26AD950438B762B5,,A tunable carbon nanotube resonator,unavailable,,,0,0,,,pending,queued,,https://openalex.org/W2247412496,
LIT_85DFC6F977A8BFC3,10.1038/s41598-017-02639-7,Superb electromagnetic wave-absorbing composites based on large-scale graphene and carbon nanotube films,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1038/s41598-017-02639-7,
LIT_FF71D0D503D880FF,10.5185/amlett.2013.icnano.110,Sorption Of Divalent Metal Ions From Aqueous Solution By Oxidized carbon Nanotubes And Nanocages: A Review,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.5185/amlett.2013.icnano.110,
LIT_CFF444D62798D5C0,10.1002/chem.200901609,Carbon Nanotube and Gold‐Based Materials: A Symbiosis,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1002/chem.200901609,
LIT_38E767DFBCB720AD,10.1039/d3na00005b,"Recent advances in carbon-based materials for high-performance perovskite solar cells: gaps, challenges and fulfillment",unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1039/d3na00005b,
LIT_617CA106431CE7FD,10.1002/eem2.12101,Nanoporous Versus Nanoparticulate Carbon‐Based Materials for Capacitive Charge Storage,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1002/eem2.12101,
LIT_3B9C047944E94786,10.3390/chemosensors13070225,Unlocking the Future: Carbon Nanotubes as Pioneers in Sensing Technologies,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3390/chemosensors13070225,
LIT_2B1BB6299F351FB9,10.1155/2014/585983,Effects of Two Purification Pretreatments on Electroless Copper Coating over Single‐Walled Carbon Nanotubes,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1155/2014/585983,
LIT_617051D58542D214,10.1117/12.570528,Nanostructure-engineered chemical sensors for hazardous gas and vapor detection,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1117/12.570528,
LIT_4652FBB53357EF42,10.5714/cl.2016.18.067,Enhancement of reflectance of densified vertically aligned carbon nanotube forests,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.5714/cl.2016.18.067,
LIT_D6990A5012B07E1D,10.1103/revmodphys.79.677,Electronic and transport properties of nanotubes,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1103/revmodphys.79.677,
LIT_0D15A4654AF8D107,10.3390/ma9040262,"Polymer Nanocomposites—A Comparison between Carbon Nanotubes, Graphene, and Clay as Nanofillers",unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3390/ma9040262,
LIT_87A18CD90DBD4ACC,10.1039/c7cs00139h,A review of flexible lithium–sulfur and analogous alkali metal–chalcogen rechargeable batteries,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1039/c7cs00139h,
LIT_20C8AAF788D69427,10.1038/ncomms3202,One hundred fold increase in current carrying capacity in a carbon nanotube–copper composite,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1038/ncomms3202,
LIT_FE27F915035FE50C,10.1155/2013/578290,Carbon Nanotubes: Applications in Pharmacy and Medicine,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1155/2013/578290,
LIT_5F4A24E19B2A8E38,10.1002/cey2.219,Carbon nanomaterials and their composites for supercapacitors,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1002/cey2.219,
LIT_621E0CAAC403FC0C,10.1039/d0cs00187b,Carbon materials for ion-intercalation involved rechargeable battery technologies,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1039/d0cs00187b,
LIT_A5DCB20803E6F12C,10.1155/2013/710175,"A Review on Nanomaterial Dispersion, Microstructure, and Mechanical Properties of Carbon Nanotube and Nanofiber Reinforced Cementitious Composites",unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1155/2013/710175,
LIT_78C337E1F329D6C8,10.1002/1521-4095(20021002)14:19<1380::aid-adma1380>3.0.co;2-v,Polymer Composites of Carbon Nanotubes Aligned by a Magnetic Field,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1002/1521-4095(20021002)14:19<1380::aid-adma1380>3.0.co;2-v,
LIT_58A7828F3F336AA2,10.1016/j.biotechadv.2010.10.002,Advances in carbon nanotube based electrochemical sensors for bioanalytical applications,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1016/j.biotechadv.2010.10.002,
LIT_EE73B87976802624,10.3144/expresspolymlett.2007.39,The present status and key problems of carbon nanotube based polymer composites,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3144/expresspolymlett.2007.39,
LIT_592611044442688E,10.1111/j.2042-7158.2010.01167.x,"Advancement in carbon nanotubes: basics, biomedical applications and toxicity",unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1111/j.2042-7158.2010.01167.x,
LIT_2C8011151DDFCF6B,10.3390/bios11120486,Carbon Nanotube (CNT)-Based Biosensors,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3390/bios11120486,
LIT_60447B819562132E,10.1103/revmodphys.82.1843,The physical and chemical properties of heteronanotubes,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1103/revmodphys.82.1843,
LIT_331DC530034F6459,10.1155/2014/670815,Carbon Nanotubes: An Emerging Drug Carrier for Targeting Cancer Cells,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1155/2014/670815,
LIT_BFEE34C44545DEFB,10.3390/jcs4030135,Carbon Nanotubes (CNTs): A Potential Nanomaterial for Water Purification,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3390/jcs4030135,
LIT_5E3313B580773403,10.3390/s17040882,Carbon Nanotube-Based Chemiresistive Sensors,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3390/s17040882,
LIT_ECA8AD573E55029E,10.1155/2011/685081,"Synthesis, Properties, and Applications of Low-Dimensional Carbon-Related Nanomaterials",unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1155/2011/685081,
LIT_EEB70DD9C176DFEF,10.3390/bios7010009,Carbon Nanotubes as an Effective Opportunity for Cancer Diagnosis and Treatment,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3390/bios7010009,
LIT_48FB6DB3968249AE,10.3762/bjnano.7.17,Synthesis and applications of carbon nanomaterials for energy generation and storage,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3762/bjnano.7.17,
LIT_3BA891BFF980D5D6,10.3390/s100505133,Carbon Nanostructure-Based Field-Effect Transistors for Label-Free Chemical/Biological Sensors,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3390/s100505133,
LIT_41BB1355E1AE9201,10.1155/2019/4293073,Carbon Nanostructure-based Sensors: A Brief Review on Recent Advances,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1155/2019/4293073,
LIT_961C8B8550E43A02,10.1039/d2na00236a,Recent trends in carbon nanotube (CNT)-based biosensors for the fast and sensitive detection of human viruses: a critical review,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1039/d2na00236a,
